,app_name,run_id,hostname,device_group,sensor,unit,magnitude,timestep,value
187,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,187.87756,2.6
188,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,188.88235,2.7
189,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,189.8871,2.7
190,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,190.8919,2.6
191,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,191.89627,2.7
192,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,192.9012,2.5
193,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,193.90546,2.7
194,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,194.91025,2.8
195,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,195.91512,2.7
196,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,196.91985,2.6
197,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,197.9251,2.6
198,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,198.93005,2.6
199,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,199.93451,2.7
200,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,200.93925,2.6
201,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,201.9438,2.6
202,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,202.94803,2.6
203,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,203.95311,2.6
204,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,204.95815,2.7
205,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,205.96257,3.0
206,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,206.96683,2.6
207,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,207.9712,2.7
208,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,208.97626,2.6
209,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,209.981,2.7
210,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,210.9862,2.6
211,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,211.99042,2.6
212,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,212.99487,2.7
213,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,213.99922,2.6
